20
Node1,Node2,Weight
16,6,22.97760593824378
5,12,55.86555653053601
16,20,58.105693136318976
4,17,15.239258419966907
11,13,19.011704662296566
8,16,37.47250700408867
5,3,53.27487573957493
9,20,78.68608514690585
12,15,20.497179546499634
17,11,13.897216455895666
11,14,91.8629259859576
2,16,28.682131615941024
3,6,12.226246098635517
1,6,54.94388165931045
9,5,39.59655983792218
4,15,55.81104544723942
15,1,12.997845619799309
7,19,11.628466350945509
9,11,84.55568382154853
11,8,1.428555329389111
9,17,70.88832273049866
6,13,26.804900614260788
15,16,31.911614085141338
4,9,12.104728097643457
6,2,79.86675564145514
3,12,17.093534844082715
3,17,56.504514738417306
18,10,66.48935784916786
5,7,6.785068598169082
12,15,85.70772958235958
9,18,94.59475243160622
8,10,33.10301990783022
12,19,82.0399867059396
14,18,77.20134996966684
13,15,22.911948060937437
20,18,83.57430521273703
7,2,56.65732885157037
13,2,37.27628968351159
9,4,66.127107120452
14,19,96.26468623308428
7,18,58.81816715011943
3,5,64.9129493511393
15,3,36.413197481992654
5,3,28.23591632129857
10,14,6.669837197707567
10,15,87.09730000600004
4,7,40.286164520164064
5,18,19.149684509746493
4,3,41.27313454553049
1,3,22.717762951077567
15,6,83.46169291851287
14,19,1.4002798548232798
18,9,43.84839159049327
7,8,42.49550690669099
19,3,41.059928886950146
18,9,33.65254580185189
7,3,23.049588596624506
1,13,16.421809540687967
8,16,31.777284458201883
18,20,46.055560574876644
1,5,8.455409723431785
11,4,75.26515241912172
1,4,71.87743590738842
11,3,88.28276565711515
11,4,98.11512134483301
8,5,68.43650165388212
17,20,31.280089002357048
13,4,88.65082538826334
18,8,94.96187649837971
9,10,49.67955408486471
7,1,1.394080186041501
3,15,99.85918276708868
15,2,3.857959286176173
20,2,75.10757310766382
8,5,1.2072101339752423
7,11,13.246053906036527
7,16,24.068020678849216
10,14,28.283269133264696
16,4,37.7949271085513
5,6,76.35130208912022
15,16,64.25774591872835
15,17,69.53944262265247
18,17,50.489263191977145
4,11,20.43804772394959
1,10,42.2667868199909
10,18,87.1646701088902
5,7,40.808826133480316
20,19,57.179693413856434
15,4,6.235134375854425
2,6,97.69285188467948
11,3,8.209063146891927
11,20,21.2514117874174
13,8,7.541921324332022
2,4,38.0445914974809
12,9,14.59016955752079
19,4,18.72472131490222
8,11,62.121263083513035
3,20,74.71678198237448
20,2,55.02097975509088
20,19,96.98379750851788
11,13,99.48537105664455
5,17,22.106474000172877
5,20,1.611429417099584
6,15,83.82714884372193
10,8,80.38278967613397
16,17,40.45410311670748
19,13,96.98574492275507
7,10,94.9083311149293
16,10,44.02109922123238
20,11,92.18691116340527
8,10,97.42901962960565
4,9,46.284075188266065
13,8,96.12771901145324
8,2,87.35840915876257
3,20,59.8218856790319
6,19,26.6469008124376
3,2,44.436284660369914
8,11,15.058008847248052
7,16,63.645005535411585
17,15,57.21461221844232
11,19,43.91255428235906
9,15,44.226308166701195
19,8,75.68511805371385
7,9,19.57390708539613
20,18,48.92177690188293
17,20,92.42897296697312
13,20,71.0427260512337
16,6,15.179788569125021
16,14,55.364371912896225
12,18,41.053585271386325
20,8,91.52917013249122
20,1,11.570647787183088
6,1,53.35727595520722
5,9,18.298604331581256
11,13,95.24665812502896
7,11,61.61549928133915
3,14,30.820149828399472
20,15,4.4909497787763115
17,16,1.8016247887630719
5,12,48.66558810358644
7,9,83.90729619130087
11,3,98.38714932342724
1,2,21.487722905815367
2,8,8.570643178715375
14,13,14.915914318533408
15,18,78.07732822404243
9,1,2.3959872580930623
14,5,86.19822828887617
18,14,17.099635894283313
4,10,70.24149391392234
4,5,13.22208653878908
3,13,46.718071362923745
11,19,12.704108238513063
10,15,46.58747705627283
15,9,80.77939786644083
9,15,25.98893518939685
1,20,99.91162304676583
6,10,33.17598670570373
3,4,27.48381340746716
15,17,76.38983948703381
16,20,93.78055706063566
12,17,99.26023762039549
17,8,57.631236550994686
14,3,22.751950754997825
7,10,56.73532507268123
11,12,46.668164120611436
10,15,20.822269638800748
4,6,98.61432544805423
13,18,35.597940409806355
4,9,58.16372283854088
11,16,57.40049698041036
16,20,28.231350187597165
8,18,59.484539752462446
9,10,28.100155617212124
9,20,10.627899106134787
10,4,64.9113751108493
9,3,18.210613210182427
20,18,18.255748332957054
11,12,19.105164884757173
10,6,2.146381420474439
18,9,94.13860192874799
1,13,91.07424777862956
2,3,35.560399616484204
20,9,83.36193302646662
18,17,82.9777320714311
19,11,62.565681774080794
20,7,4.811706145681417
5,11,70.99276641463939
15,16,39.099940955557074
9,19,91.99374952275072
8,3,7.789869005573412
17,16,86.82503740187713
18,7,55.47548911158095
6,14,66.10305217278099
10,8,13.746058074487756
8,20,54.33618816992078
14,8,10.255943776749364
17,6,7.187739630653449
2,8,37.57360599269246
17,9,85.64432251640785
10,17,34.26027989241648
16,5,12.387132946966554
10,8,8.253835425613236
14,9,13.67590152520421
20,2,2.6866879237414754
13,4,44.233826886395285
10,18,80.93054774923655
17,18,21.76986209409327
15,18,65.91321333786745
7,9,63.340395638400715
10,2,98.33826388158013
12,20,48.639591297523054
3,10,78.88502810907315
10,19,91.57913051609309
4,19,49.442284136636076
17,8,55.547065751412255
19,8,3.8512099316256507
15,8,75.77182588341125
5,3,65.30082180479587
19,9,40.79427881590806
7,5,49.893992109926224
14,8,97.40109349612536
8,16,27.52492189329646
18,9,17.995108592084744
4,8,53.38613986556136
17,6,88.33270267953691
1,10,34.698934017840045
5,20,20.77306095984699
19,16,2.8444035676535275
4,19,99.78145286657679
14,20,93.46381882053426
3,4,2.1464621561631247
15,7,48.285461622261835
13,14,49.7451339771983
10,12,13.209821087259373
18,1,10.52107767756946
16,7,82.32554307074702
15,2,11.449258221945756
9,2,96.74113120945881
4,9,45.45398373804687
15,11,99.37924837981178
5,9,42.458706921590846
10,4,57.21288276931821
18,12,41.14156442858625
11,14,59.48460294689866
15,1,53.27104508676283
7,4,84.94469343953993
7,6,87.99101327631855
15,14,4.382568020691626
15,3,70.88053671218053
4,9,56.122244826109124
7,3,49.05800584579608
20,7,23.05094278147611
3,12,57.21682100945941
5,18,58.7261304772041
16,12,87.15100800539446
10,13,59.173206243233956
18,19,58.9159637821803
9,15,95.5805287258322
11,8,22.18408120263163
10,14,99.66040200017436
19,12,64.42476004777589
20,7,88.15423166891989
19,5,4.32453380151494
12,15,29.45912876850275
18,12,97.04161954179773
3,6,64.01262739444888
7,20,34.69120327290963
13,1,19.1759249827953
10,17,48.59944931784533
13,5,16.1806365590772
17,5,81.88057225449533
9,1,47.31245002129313
13,6,96.04848140526903
5,9,74.09795532305662
9,5,48.84096441732174
7,4,71.62970352972799
20,14,51.09799986290215
4,10,7.093352956849885
3,15,44.63898262332214
6,2,28.36583441504976
4,13,11.423902593530256
12,10,69.80731336288845
5,4,74.51121189067102
20,7,8.369278848131197
4,9,73.1912043272321
11,1,97.30269213066119
4,17,97.86728875738058
6,18,41.57001396037065
18,6,73.4050886938565
2,16,37.21847107150922
13,8,66.65315892901764
6,10,50.8686400649911
1,14,58.31952778691054
2,1,54.247568646105286
9,8,16.993706678229394
6,5,63.87071590562934
8,3,9.68632486360091
2,20,70.0599946115631
17,8,1.076854876658376
