20
Node1,Node2,Weight
2,20,80.68694032499424
8,16,11.211941108830239
8,11,58.60935192548648
18,20,75.72602486594528
5,3,25.548563576830833
19,9,97.37267003184112
13,8,90.53509841939054
14,3,89.00258159486538
17,3,32.99595021556052
11,7,91.44326860249757
3,6,62.62456450273062
19,9,68.08398503968861
18,12,92.57753606129076
13,8,36.83289436680832
2,16,89.04092941366437
14,3,2.6337208903878278
14,5,68.22003556629194
14,2,74.72201547942436
17,20,22.073920443528603
10,6,64.60209356479693
20,13,79.5990418913063
3,18,34.44465758556386
2,16,22.06106820310231
13,16,30.723778870212467
8,3,35.08503088170983
11,17,25.33723427974985
20,3,57.072821787254
4,6,46.757122017910675
15,16,4.372902642972604
12,14,28.07471669503262
2,7,37.530813531899476
1,10,7.904119991773529
18,14,17.36476663216516
11,15,53.64271981682602
10,1,59.08649358084627
12,14,82.15645628105541
18,17,9.067477619271475
20,15,41.274450545629755
16,8,81.72501760836757
6,13,78.57748450135765
10,2,51.254566512959755
17,14,69.24691753102346
16,15,22.013889595138966
12,4,34.00633582794323
1,17,80.96926463247327
20,6,55.707981871094084
14,15,51.5048607976144
7,9,33.48253158364359
6,20,78.25489139067048
5,7,57.47510973022804
13,8,72.72692008703703
13,20,20.033697867090062
8,19,58.2101223184661
9,16,68.31010092224719
3,2,37.82750406245662
15,18,51.93482580966614
13,9,62.84408802776589
20,3,63.23048071796516
15,18,36.55617308148946
9,2,33.099889549218354
14,17,65.8185941590908
7,18,35.44536589366401
6,2,12.820410011805203
6,3,99.12885319194088
10,3,62.07778584606303
11,19,42.367732337683904
10,19,24.533271019220052
4,12,22.174648740509888
13,17,11.755172634272611
7,19,13.447584927541167
13,19,92.60608688435424
13,8,85.36588629236728
7,20,76.63099363992106
6,20,59.61846092338333
17,8,72.14143420337072
3,8,50.57707033704623
4,8,5.342719837704503
15,14,67.74483536109155
17,19,77.41283882714652
3,15,25.334633357602897
6,2,64.9210034258753
15,5,8.0924732533752
13,3,56.826357617168654
10,15,20.96853605661319
8,4,53.01838163933036
9,11,25.602895557362025
19,20,3.843471380971796
4,10,33.41035066764665
16,3,31.464624698907503
11,20,88.34527849172832
2,5,26.984684273304346
18,10,85.44674671249457
5,4,58.26682573895462
20,17,62.54816948600675
12,6,16.923720950671985
4,18,40.80746048628298
1,4,81.27670874803
13,19,76.593543028301
11,10,60.98721919212853
14,15,30.843557933105473
6,19,18.15878765200036
9,13,6.9297009288216245
3,20,94.83387557617934
17,7,97.72150551789036
13,1,86.24770465874772
12,20,83.12979054868312
1,16,90.66430494517898
11,3,27.22619107087003
6,7,86.20550026485515
9,7,84.18384452573677
15,6,16.389782678602764
14,9,40.231857950908356
1,20,41.376957248016204
20,4,8.87597291187066
16,20,52.81007065675585
13,11,97.19709604616357
2,9,13.685763916739567
18,11,48.09039456746009
17,13,21.492809445358322
9,13,23.668046499992837
2,1,40.148789977124125
10,4,23.654336192724514
11,17,69.24719485267947
7,1,18.825987029677595
16,2,37.78606995883151
15,18,44.01351537367343
3,18,31.41849754613428
2,7,22.69836650680091
16,11,88.51363523339684
2,1,17.04601170169012
6,5,52.35573997878306
17,15,73.08243434535267
12,7,81.16082549990851
10,18,2.7379795541793275
13,10,7.577025325907048
4,20,37.710718071972316
4,14,8.710022548060115
9,5,6.7825372988545745
8,18,62.5043764019038
14,19,9.641216786301705
17,10,62.31758044326408
8,1,3.632552078421809
8,17,22.81443989046705
16,3,96.46183816587795
15,8,92.46170527349429
5,4,83.77656507343156
11,19,93.33501529806311
7,13,64.38916375846009
1,3,56.22412987590459
11,19,60.76442615865482
10,18,90.47921565190008
10,8,54.94958126860499
5,17,43.653285171045795
2,17,70.09286737963875
15,12,7.13354580942015
3,1,58.665212645496084
4,12,36.796151586110625
13,16,18.812360764565973
18,2,78.83916752699851
2,13,61.861115884701675
18,7,66.68008580652203
3,13,15.169305116748086
5,9,7.637898873649446
5,8,36.60144855516186
3,17,30.81638519146833
9,8,50.94849270939545
19,10,45.82846395471112
5,1,95.33466434681954
9,2,95.2379712088715
14,6,69.11113696582875
16,8,18.240262552368364
7,14,16.85474101298363
8,16,98.65424010842663
20,15,94.10470133098471
15,13,70.3848802990082
12,6,58.228441576367544
12,7,11.772148331720274
7,5,6.040138156312131
13,9,92.58256317787294
1,5,40.339740383415496
20,9,35.10465028613384
13,2,22.228833356009513
2,10,77.24252336898788
10,17,30.357904988873184
9,10,52.622090277408674
10,16,81.83974776243099
9,11,8.180928242092032
1,6,16.41302068491326
12,8,25.90287255403291
1,3,75.61430033778798
3,13,81.61106394597904
10,17,76.90449679402525
1,18,35.50383936327744
8,20,14.258490240580727
4,2,69.5563987734938
7,2,17.19324336887525
10,18,13.47335951761951
7,15,22.97338098135031
16,18,13.288477520645031
9,16,48.766332193072294
6,7,85.96859041210791
8,13,29.316381484781814
5,8,94.00182782707151
3,6,50.27497424852963
10,3,81.54933616681802
20,14,16.44760701238593
20,3,78.19110338551928
18,11,37.68397717669899
17,6,57.86706898373598
4,11,71.51556004765708
2,10,22.16987730640415
4,15,30.12030463702685
13,4,33.043666187824044
7,16,55.174018959389144
2,17,72.1464230278762
20,7,9.011592807542272
16,4,56.75953796798446
1,14,22.61933179248721
16,12,78.94716729233996
17,2,23.38143121392207
5,20,22.19013734439615
19,10,37.41267911519401
3,2,74.2664395508784
3,8,62.99587859083259
10,5,74.92222252026521
8,12,82.84742462478046
4,13,95.39628012462308
13,18,87.37441261662741
17,16,82.98905104581632
17,11,82.24763813221507
19,6,70.03396366314148
13,7,49.54711929148512
20,12,84.58002055966865
20,17,2.6023832325549625
4,15,69.9849102065392
9,3,36.675634523055614
14,7,97.37597778238343
1,15,9.5534506267128
1,4,2.0339176382147066
4,6,99.00586741492451
5,1,21.812839092561315
14,1,3.185634217188884
13,18,98.06210837027622
15,10,16.749772616568656
3,9,4.768812339026893
5,3,93.26575472346774
2,19,24.44843698043883
8,15,74.17785938598229
18,3,73.95808020001903
15,18,2.6392419369317857
20,17,83.27294207515254
4,3,26.298068893807297
4,3,62.19021338349913
6,7,33.18548148742494
11,19,37.89060282660391
1,19,84.3574426815962
1,9,46.534883670592336
17,8,51.346519561418276
6,2,74.171597206304
18,13,16.92218626315153
13,18,26.971779568853126
19,12,1.616610892103055
7,20,29.660108907088677
12,11,39.85856364673449
2,13,15.525806956875986
3,13,91.71993504375995
9,13,20.74378460673731
8,9,58.602183122650835
16,10,77.02442049676046
18,8,94.03764738653634
8,16,80.37791764807673
6,7,6.57452001119039
17,16,11.243245389347933
5,17,16.334019966650285
19,1,86.20481841028868
12,16,13.615182808812625
2,18,25.00363908688439
10,17,69.76647132200924
2,5,56.9656693644522
12,20,88.80724721572291
14,16,95.7091504548581
17,4,70.29020749174423
10,5,79.37374105205919
17,19,58.29480234284835
6,19,54.481985317602486
15,17,28.550154129097233
12,3,77.40101133550156
14,6,25.320081173232936
19,7,51.87497233545338
5,13,31.171261920270073
5,12,54.14301218789377
16,19,10.231590146157645
4,10,32.617127716842035
1,7,12.635852261911785
18,4,84.64144885353222
13,18,73.6143039051844
7,20,21.936960982298853
5,14,17.79910644495345
17,18,63.46319715650484
16,11,53.21080878527461
