20
Node1,Node2,Weight
19,10,87.77449189327139
15,5,21.676693187972393
13,16,2.541665235213796
8,11,99.8828441572755
7,16,65.29334585158415
10,16,94.27375270919565
1,8,12.11893503413657
1,13,58.756643567748576
19,2,3.654837824866645
13,10,17.132290441910047
16,9,89.48461623786704
15,18,68.23070347179149
4,9,80.2093162982552
20,1,91.66116841262937
2,18,49.74437792567469
16,13,85.73391626948006
3,18,50.78994404402902
9,12,14.807071198368607
18,7,31.39429320443184
15,12,41.66768723454932
19,5,84.02614358083177
13,14,72.01421983768549
15,5,54.24195748671653
13,5,74.14291869323344
7,1,86.8017347815603
12,9,62.33834918363802
15,3,10.387973628017328
2,8,88.8504663188459
19,20,94.90533452716627
12,8,29.7267079136466
5,7,97.46598395145257
1,17,85.42059411188494
12,2,78.50757291279264
2,15,76.46833862688712
7,10,81.68442968883045
5,3,10.793967244854196
1,11,79.61275132356796
16,4,57.340674095140294
8,16,63.55381286143743
8,10,49.24779911802394
5,18,58.51808868329128
12,11,80.15907338867429
13,4,4.348206430592526
14,2,75.9567413345885
19,4,19.6615186246585
8,16,33.5089433742868
5,8,54.935652499764664
11,15,62.30676195298
19,12,84.0946544077335
18,14,3.657264661085313
19,1,93.03840136931828
19,6,64.66709908671103
13,12,98.5364411818365
10,14,85.31396417188904
18,11,97.06112286408484
16,6,26.278204262950375
1,20,18.05067792237466
19,12,82.6899768733931
2,19,41.531781715776695
16,19,13.625878478445264
5,11,88.71399041794047
17,8,25.4426276922273
12,11,63.4119165674637
4,19,12.843764535445692
20,16,69.14771711809938
10,1,66.27650706816142
10,11,98.58308570016106
3,9,37.23260982927041
11,3,24.069157135321337
2,14,58.124332888961966
15,17,29.380198902592248
10,6,96.6731720738547
15,4,99.57082753358947
5,15,58.60886344409284
7,2,44.08735836773539
4,3,82.60037363205346
16,2,67.33360011650063
17,5,74.4010362480477
16,9,14.180212054903942
6,7,38.54187090414814
14,8,35.3860078626347
9,8,83.37211025889971
12,17,69.35221914054833
6,19,58.13421805942771
16,5,33.847124639732556
20,9,38.032984492922644
20,3,76.96997771602267
2,20,81.80652416012123
13,10,47.53848463878611
9,16,1.4707902554363996
20,3,20.949587859725497
20,14,42.013364985849094
11,7,31.696691258302145
10,15,79.97222715655532
6,1,8.37719946106483
18,7,99.28876213433604
12,13,66.42472978325054
14,5,87.03898819446057
4,14,24.916653745483195
6,3,29.677096455155613
8,19,38.95045238129843
11,19,32.8333726553535
8,19,35.895977349655574
15,13,42.78982893315096
12,13,85.05939362406974
6,2,94.46714949350948
20,19,78.06253158933589
20,17,93.28119063415149
13,8,28.948060036749
8,11,37.84608590847745
11,7,45.072957484475374
12,6,67.02210225213607
14,10,22.54368407662286
13,17,47.412000445905875
8,11,63.50018066359468
9,14,43.23771475841836
16,1,13.181532492449227
1,17,89.74834400588175
7,6,67.30931087039937
10,5,3.9793900928791657
19,5,81.7679167972268
10,12,38.66057066586627
6,18,30.709475183924194
12,9,50.53960044505563
19,4,59.96619105955815
4,19,63.472072044883404
16,3,61.18173388817145
15,7,50.462682474201195
2,9,6.617111814257191
13,1,96.25651804771911
5,20,80.34365257840834
9,18,48.01437514742074
7,3,89.29636914137934
12,3,66.86534908999369
14,11,97.28048716569087
15,7,55.57069725389258
3,13,3.476008231893165
6,8,9.410111874325871
3,5,5.647008343821811
3,1,36.84996121950223
17,10,13.504926065058125
1,5,50.825501420727555
11,7,72.36905496566489
