20
Node1,Node2,Weight
19,9,88.61934581415619
19,20,2.518110164752545
2,13,57.087133670221604
19,3,91.46429883263292
8,3,79.87438549941662
17,9,6.91849968979112
3,17,57.160857696156604
11,6,65.45537735888811
20,6,8.998677575040688
18,3,35.155967386179746
1,10,22.180745504645696
12,10,18.439878649159315
11,15,31.10529823541597
14,3,14.775417350426968
13,8,81.7520849526511
2,6,30.38403514959992
15,13,93.67363236391263
12,8,98.93934425677551
8,18,12.743245015479136
3,9,18.651973489638504
16,8,84.43534642588924
12,3,56.24659870080545
19,12,97.32841542953892
12,17,4.77074918399194
11,12,32.43406844239732
9,11,76.85707326851526
10,11,56.646049125193635
7,18,10.791050768406686
5,9,1.7094231372754747
19,10,29.13814503165063
8,17,37.7835019228212
3,20,84.03926539153396
19,1,46.05937329263566
2,14,83.27020333731865
15,3,84.57562940047082
12,18,16.85779324783394
19,20,51.36519648898514
14,5,7.38958630224283
5,16,47.74920006597467
10,8,50.83237074550917
20,3,17.37626759631274
14,10,85.7382433283165
13,14,40.49726961261449
3,13,61.365386031390685
14,7,31.145709172720306
20,13,87.97429451730304
6,3,89.23056096357762
18,10,68.53694591186694
6,7,57.557005059239884
18,7,82.74236566194678
15,8,46.549531686735584
11,3,26.748009103295818
12,20,40.752631010553
4,11,76.81774160814865
11,8,55.287511007805854
6,3,66.18411057264466
18,1,48.74121898233131
12,18,8.936494946483904
2,17,59.71521297059616
10,5,75.22729849787038
15,13,16.110501739605404
18,8,33.65223427747873
2,10,26.062053055734108
20,15,21.518679950862214
6,9,80.63202841782419
13,1,80.13323609722426
9,17,94.96789015263775
16,1,21.25904005907268
10,11,76.83679117343853
18,5,32.490236744332705
18,12,79.62994913804513
5,4,11.10891636690545
4,17,77.01408176298456
10,9,85.60009066140113
16,19,80.4554698908553
10,17,83.84071331959171
14,11,71.02913362283009
5,6,1.455133346589058
7,14,26.716343748700076
16,17,98.86908983706685
13,9,26.75658573593026
4,1,79.48138114049016
3,14,92.63088076535574
9,1,10.904453321032639
12,5,83.9257443703434
4,12,36.89886500026735
15,16,21.209589760401826
8,4,95.34976014112046
2,14,45.40958197038541
12,4,80.53581517065992
5,8,92.29774061373155
13,2,97.62122659579978
12,2,82.92472183584256
10,17,87.21481785216015
6,19,24.947832146698843
4,8,70.13888312100974
8,14,56.6495023970124
7,2,66.66259009232047
19,4,76.6693653355326
1,10,62.84433784477839
4,20,58.36795652641245
7,18,4.339306710302052
8,17,32.069476341929956
5,20,62.183586471291136
20,18,6.6283933045270755
14,4,36.13014988763832
11,5,22.739803383671312
20,16,22.287045520556724
1,5,92.27059455477439
14,4,31.966773482785126
3,13,75.86741695100733
16,14,72.07073960160895
20,10,49.50191013554168
1,19,84.02907308195077
7,20,74.89744871234481
11,2,54.19256958537651
12,20,47.77951991854424
8,19,23.921411815031874
19,9,16.77842645207329
1,9,70.65333281121858
7,16,53.5108143712519
11,10,83.47433906746741
18,16,31.08826937426859
18,5,23.83058110014704
14,12,39.371798163541975
9,13,90.50062759913511
18,15,56.48872678912941
17,11,48.46567619484525
1,3,77.0723117415529
1,5,71.88966020698432
8,2,23.755089084827198
12,6,65.5149317084364
8,5,89.66281688616395
3,20,63.05043802813782
9,16,70.68138307519527
10,13,18.703516445157586
16,18,27.15600707775846
4,12,1.4229422698817615
9,10,63.4576900792864
15,3,8.682039907698787
13,8,16.36033593642878
15,20,46.6567853844576
14,11,42.391474668227644
19,13,95.79786556635129
18,8,43.64851875851817
7,11,50.049661547350745
14,5,94.02917738775267
8,12,98.18678554565481
14,1,15.921464680320911
10,3,80.36709596900758
11,16,27.439827944900546
15,1,17.46443743597729
8,20,18.754806800415043
4,17,79.65294373868787
1,7,37.436085123513465
9,5,77.58558458946132
20,19,70.74239768553231
18,9,13.137330975747135
12,9,57.50715853300352
17,14,51.98871518508253
10,4,7.904557540840786
16,17,72.09859251586639
5,17,38.73641360332803
13,7,51.01564617102233
10,18,65.40140699018465
18,7,69.74977728618961
7,16,63.952409578923444
19,8,34.94139528098895
19,1,55.89314650646327
8,18,21.873623725919312
4,16,64.43733059305484
8,14,94.17160023962397
12,11,66.00517440919415
15,5,45.23196857440685
11,17,44.139125898740865
5,7,94.38879926868164
19,14,80.30533454874455
19,3,99.99117532069981
20,8,31.679107923145576
4,9,2.4147446874077856
19,12,4.675549210968431
8,13,31.913337848869997
20,16,26.319366349871345
17,12,86.20519729293284
14,10,28.429337682265288
6,5,23.83560600995488
9,6,3.0816354046073906
8,19,64.85302888623939
4,18,60.9503430251471
4,14,70.17795196160506
16,15,81.76464175884949
15,8,20.331099004610504
4,16,32.06443443559291
20,1,68.25254165596165
19,2,23.942903386422095
13,14,18.810740233662212
9,11,21.554160956532428
3,7,42.062212972326776
18,3,25.362479861934453
1,16,18.99187963962582
16,8,97.10582878283695
10,15,78.09990715945749
11,3,12.190354106280932
10,13,81.71922228271828
