20
Node1,Node2,Weight
15,20,74.4311998331816
1,6,56.43436363676855
10,16,73.17569771585552
11,8,77.50978545733932
9,10,2.843307185800539
12,2,1.0799717997411624
7,9,88.66200569943308
10,12,53.191450079797654
16,17,41.77922166806566
16,12,5.94236514732699
1,9,25.11409884100511
17,15,98.70582079045361
5,12,60.99433198973486
12,9,64.43780918765874
5,17,64.95951879387303
7,17,29.454057229752838
10,7,42.074922927351544
8,10,84.93188329561626
3,15,90.86172718565595
20,11,12.505117606057816
14,2,50.41721730454139
15,12,27.682142743464055
4,19,40.51050606212029
16,7,9.651012611461734
11,16,28.487747390420303
3,19,40.45488925890755
12,19,62.61237258348973
1,2,92.08530071250254
18,10,84.20466912699528
8,3,1.134268894037104
10,18,71.58595383893754
4,6,8.060093786844236
10,4,90.58249420853983
3,13,37.24143089654049
19,10,44.79801866965168
1,12,33.31014660942584
9,20,44.60717090556334
4,12,8.70078741893023
6,19,84.57198945685671
13,19,23.113813360868956
3,13,48.37460386432224
12,20,80.69208295450524
15,9,53.385876993612584
19,10,21.381970948263493
9,20,78.98885497399898
10,17,11.706444489997537
5,11,17.441774243072263
12,20,96.73234092250176
1,5,17.167381384042287
13,5,3.3421087141360606
17,15,62.131754797391544
9,4,85.71038161622369
19,10,11.171741221296704
9,1,32.54015732622137
19,7,51.51235228101342
9,8,68.66468199665778
10,1,51.16712221467337
16,6,9.814234554597556
5,10,73.6811332758354
10,3,98.01847623996416
15,2,6.056595667627311
20,17,61.17844060253733
20,7,81.92589412870372
17,14,91.38250967966255
3,17,75.82623645064915
2,7,84.86651499352273
2,4,51.53018142512583
9,14,14.93244850476698
9,19,89.50173545731631
13,15,59.18710862500598
10,14,92.15008992437552
8,11,32.927064901504615
19,13,9.536196143160579
3,4,1.744588871808217
2,4,10.803642778895501
7,6,6.5015085904976795
18,13,28.05331222880118
1,19,11.958143678831817
15,1,62.65288117253393
9,16,50.474401129324434
15,20,51.8085105236979
14,12,30.06989533957602
18,9,96.31258385649795
1,7,41.702882416478175
11,10,37.02982295679098
6,11,80.17379257498214
20,17,64.23216623415891
2,13,61.842927355027896
4,6,90.27577466231375
17,3,93.43509826163648
13,20,52.2506741560322
1,12,10.340953434375189
9,7,50.74801668981153
15,3,14.061315118893774
14,13,96.71218684115298
2,7,36.49817811258699
1,5,52.3661329769053
20,11,95.91427549003669
16,18,62.26034025687893
9,19,53.78423865539414
15,1,20.792137950132197
7,11,60.08375549126252
8,5,43.19881202523826
15,19,92.39183416802017
2,19,25.735048228630895
13,14,67.97915533075218
19,1,69.07985327109722
5,17,64.25827778181176
9,19,28.54110765249494
7,13,53.272647987486636
10,14,96.40568987709545
16,3,26.206263652383576
5,3,81.92303579883846
20,11,92.09112449944504
14,12,22.971255775831708
10,2,40.26638994791219
12,5,20.84516663013036
2,16,18.050909938156906
5,14,86.76469916213954
6,4,46.97294698172382
5,4,98.83605251410319
13,1,97.31700174555563
7,16,51.42577114466363
9,13,93.87068873508129
7,3,12.370078697312207
2,3,91.78353930277852
10,3,39.61742353895633
4,14,9.550446854678196
9,2,72.35043212681886
14,6,25.976690666848185
9,8,21.052630058647395
7,11,45.24006174343798
11,19,69.04795383452961
8,19,66.97295899970386
15,6,40.93637577319662
17,20,74.85061969293533
12,18,19.95249982610291
5,6,3.828270160859983
6,3,89.47395499322676
16,4,93.10865758446089
12,1,58.68412913016246
12,16,80.85607392176946
17,10,72.22849750662814
12,10,72.27433476121875
4,7,50.351617041221175
19,16,9.43476040523239
6,15,11.047349516665383
10,19,28.062317290085417
8,4,19.241625638418498
1,19,39.41594059795959
20,18,13.963198887903117
4,1,95.55181430430396
2,8,30.73094188032287
17,10,7.401820207228296
2,17,17.287186270091507
19,7,77.35340109661
16,15,27.28520486978521
16,20,30.138560144490725
13,5,69.68930103855266
17,18,25.06871080779494
19,18,3.5478325044979035
3,15,78.84625820539348
8,7,13.660128088959272
3,5,39.263351868868035
7,12,1.9557882977510097
18,4,69.90394209206688
2,11,67.33100502674955
12,9,94.72212679637725
19,10,23.724464605236275
12,11,12.117453961366063
11,2,6.3772610689659315
16,20,45.04818363557793
11,10,72.13909742447426
11,1,68.4426311394201
14,8,94.82376361584144
17,14,78.95976630796912
19,11,17.86891842401893
8,1,29.39205926551268
4,16,62.446176274959214
11,18,84.04004980641423
20,16,41.72077354614895
13,2,5.1639056574676445
8,1,75.84576964860322
12,17,8.506471637336642
19,4,20.867326646274716
2,5,26.14905872889915
9,8,95.18248241998847
10,20,24.261356776877502
4,16,11.12902431983143
11,12,4.960666547707959
15,4,17.731032983114083
16,9,87.36618746023174
8,16,40.23049806680567
16,9,88.71162634240503
15,14,18.935060437649895
6,15,20.845341000264632
13,4,98.60347368058596
3,7,22.95784097465458
19,18,7.417615078127006
2,18,66.44373092790565
10,2,99.17609459482499
12,11,26.385663089810453
17,20,20.130303490313153
7,14,16.159617556536816
2,12,45.024824929058845
11,6,31.88729168841722
14,8,31.90515481848928
10,19,7.601101307128575
2,6,61.48018621225935
2,10,93.90310057706812
7,18,58.279722991355854
12,10,81.57700187937967
4,14,18.463700416852294
10,1,77.15462492759572
15,8,9.385980684490612
4,20,19.19627626837151
14,9,89.60102994039315
1,11,6.377470935627914
19,13,26.655211252656336
16,5,35.50783992152349
16,4,84.61558449072706
14,10,82.8974075415392
16,10,61.142578286061315
7,17,37.11884204368256
2,3,96.47923445568557
10,18,71.42549803495216
2,8,69.33132075327674
17,11,19.081331672709464
8,7,32.49947867737441
8,6,70.34213385301757
18,7,22.267371270310385
14,6,99.21908496944171
10,4,52.82537138491283
2,13,53.88405653626498
8,6,36.91235536008654
5,14,18.535747320009992
19,6,49.73391956511794
15,14,52.351164677781725
15,19,51.69810884637842
11,7,73.95607360248239
2,15,56.61553281942752
6,8,67.5574959739046
4,18,99.87058621050514
10,7,33.90965702297238
5,8,3.8638518449002803
17,10,98.08941867894677
19,17,79.57478990549818
13,7,63.77245291871556
5,1,25.967725703375503
20,13,65.9434914034787
18,2,82.49011466894773
12,20,78.67918893882485
6,1,21.630265918221014
1,5,16.357438186343515
1,8,58.052926420092
13,16,89.48038007241276
8,15,18.136359687255723
19,17,40.53618524829674
8,18,62.92253358603765
11,16,81.37699451956479
7,3,94.83575380070094
11,15,96.70712541035203
14,1,60.81005915951915
6,10,10.78780557354422
18,1,36.46676965222733
4,12,42.07063400197601
8,7,36.99084798560697
14,17,23.061020995303405
4,9,73.37687796363615
19,5,64.9084278999434
2,7,37.77596651785085
12,1,94.46482647196284
16,13,72.14580409887479
4,1,90.29193130100312
19,2,34.873279333415226
13,7,24.493429631192978
4,14,43.368965444555286
16,20,26.52467746696807
13,17,80.88026404233176
1,18,71.1382699680569
6,4,56.55821511058542
3,17,99.3957364478213
1,4,99.42551462511418
19,6,8.837262854337471
3,5,74.07592713816685
1,3,15.553329491503387
6,5,11.108965994487587
9,8,54.00418959600051
6,16,33.420682265706624
9,11,81.2070774247711
14,19,28.360694828805975
17,2,75.18374370985237
18,1,15.088132684303421
5,6,80.02052730806274
1,18,27.867123849602464
11,13,9.685767085643896
9,19,12.429967186515334
17,5,41.043507324603446
14,4,83.86270921934795
6,10,86.87407881368021
