20
Node1,Node2,Weight
19,11,15.843357344357912
2,19,54.914799164636236
18,20,35.746974732254245
6,11,83.02307475405098
12,10,74.6723095995526
8,1,24.864740904290908
12,18,24.46470109938233
19,5,30.444835376921805
18,15,91.62807445063166
7,12,65.1664330938419
4,17,93.91917493430276
4,1,53.72078196979676
11,8,90.94564390742111
17,4,67.4998084306399
7,10,62.28096033475771
17,19,16.72630306553329
7,20,42.02179696315156
13,10,82.68451771682983
4,7,73.78199418086074
14,12,69.7577029766872
7,20,41.36867178237895
6,3,52.98426544260944
2,6,43.37401237458279
14,10,12.045096004681561
18,9,68.49329077802936
16,7,73.55981628395244
1,14,29.21446658549621
2,17,3.404553610521714
15,8,33.15260893809504
16,12,61.40811790140326
10,14,18.39151500097092
17,3,76.50348644654372
11,5,47.78961504621288
16,2,92.67798801910283
20,15,68.3180859028495
15,5,97.81020570408161
14,18,44.452741179958075
12,5,24.979650587196634
5,17,85.34462822856075
18,2,33.59073829513545
11,7,66.52529236184243
18,17,77.62145445914449
19,7,70.03102166863845
10,11,24.96280645136023
18,2,64.48282202471923
9,18,26.3451324879938
13,5,5.816815770593563
19,17,52.66499343650037
9,1,68.1583894757332
15,7,17.468526312258856
11,8,79.79104553542815
1,4,92.88668268729043
2,9,70.43043040775933
6,13,88.85635686180974
4,11,24.728834892198147
19,15,84.88961318662027
4,5,44.522825966392055
6,4,99.73629482205851
2,7,35.73815443686274
19,5,24.95875242535188
2,16,3.31094387509017
16,7,39.50173102602745
4,9,84.24253649104855
9,3,36.560784629240466
15,9,43.67200427958534
16,20,4.224647749510661
11,18,62.251446123401344
18,16,42.49073274899585
7,11,65.09093784411077
1,19,91.81901651284512
18,9,35.11827304144819
6,20,57.08088323406508
19,9,99.3858384739842
14,10,84.87924387481442
3,13,21.86124231863679
14,9,94.29483650627692
10,5,17.860151475644592
16,19,40.40235359089354
14,15,48.08279920067676
18,8,67.24562392541381
7,2,16.75540123332322
6,18,6.043849549117363
13,6,3.420796734019552
14,1,96.97637403715535
12,2,1.8793634574051536
16,13,50.822220002248166
17,15,44.33349144227197
10,9,17.47427462807995
14,2,52.541917846146255
15,8,56.42848878574509
1,4,36.22120464410662
11,1,46.405923514751066
10,14,18.796309876621915
4,5,36.58769791610262
7,13,96.14307803953007
5,15,91.77767212449888
3,5,46.27745913544452
3,6,58.60718435727586
15,12,70.99460747511017
15,6,1.1608941236786166
9,18,52.297332916424494
12,18,3.5782926864414657
20,16,56.03554017617211
3,17,94.54024094703294
9,11,94.9991413148619
9,12,42.54525231038435
15,7,54.14001470855261
11,8,65.66325812573086
1,12,46.01229547388697
7,11,18.737561232147527
11,16,98.05275929935482
1,4,91.87604069879193
1,12,68.80464893546136
3,4,33.35462839032714
7,11,57.32240049740432
4,1,85.09927089190194
4,10,82.09283743268561
15,11,67.29315829960831
15,4,37.734724456344026
1,8,20.383498125472947
16,1,44.645234476034965
1,13,36.88518069603659
5,13,89.03558731035557
19,6,42.99968807385407
18,12,85.84038262262949
19,6,46.34914959453148
15,13,4.873791058333887
18,10,28.926700800896885
18,12,36.83784650150444
2,18,5.818102120912169
5,7,75.95109073521796
19,9,17.13325643877811
20,14,65.3140702127548
3,13,24.03832304242755
10,4,99.64826871831046
5,14,48.01914828981311
4,13,93.73353011947387
9,19,97.3330514595692
2,15,46.842725742168156
19,15,36.39538511686364
18,13,63.46418473305272
6,17,69.84561902746444
2,3,29.431290259138297
15,18,69.58204822096874
13,8,30.60569314282617
4,1,12.357015218808776
15,3,52.206904368398924
14,9,97.48186503101252
5,16,65.84776017688219
12,19,68.9964840376714
5,8,71.83095936514279
13,8,80.82778902150679
20,12,76.07533981687588
10,17,47.090605956240296
8,17,77.54807299827634
12,10,5.574633240891715
7,15,94.02169820055735
