20
Node1,Node2,Weight
7,10,96.40341839420147
9,2,83.14004188098107
2,14,97.06330107670858
10,16,70.56767452380906
10,15,60.872956058936744
11,2,56.57005664231525
19,16,33.051292622792545
14,12,13.612574788553516
19,1,19.145394950831157
5,9,24.209420329705697
3,16,93.19766286665538
15,19,8.322814386804502
8,12,89.36019156755536
6,8,37.46143164217753
4,3,48.11346809469728
10,15,23.47203892774244
17,6,3.8585969521530314
12,4,81.38592920680058
9,10,69.67616400015396
18,10,69.14332287448057
7,10,87.68533351789378
18,20,94.42044149832049
15,2,80.37061180565568
17,2,87.00805209153374
17,3,40.23782362023911
4,11,16.555586933430696
14,3,61.242693256806554
8,12,7.677436639520716
16,11,32.24813035584031
3,12,60.06959831265463
18,2,65.61801724757247
13,2,43.093421323473756
15,4,71.33365053821005
12,14,87.95082420765715
5,17,19.66667408193746
2,4,62.4419140547287
13,3,41.63389679300892
20,18,36.98878052329862
20,14,57.56124382626269
5,2,77.71026548621475
1,19,9.786044399236577
14,3,76.0766945321394
3,16,80.92174510044273
12,3,2.6856949201216023
2,9,89.65876866207982
17,1,11.567585894623688
19,3,96.58479198268999
6,15,59.65795959991547
9,17,63.20995669113099
11,20,27.252252073744963
19,11,49.0192274796851
4,1,7.080396683803171
15,12,88.1023326171318
19,7,42.08157127961071
1,7,37.47406762255298
9,8,9.158817882283765
10,16,90.16040265281814
19,6,56.700497637330045
1,11,16.110768733841873
20,14,43.88018212948738
1,16,23.575662982002605
8,19,42.29754511051411
12,4,7.800419032887584
11,18,76.38015387230472
10,6,11.83428389771392
17,10,3.59413112546659
7,1,89.45424395992902
4,2,69.91884941688679
19,6,6.032241690142475
14,8,11.94748897859237
17,6,45.926890878667564
10,11,12.327873079911909
6,8,65.31903720117735
14,1,19.213293144392967
3,6,60.72379147837499
1,13,48.36734768335414
14,17,30.866835457513975
18,1,95.3139554167269
11,18,5.197709523826305
5,17,57.169120541159245
17,8,82.01427219203987
4,2,63.577583146088664
16,20,54.17772547641599
1,3,17.384295865681143
17,5,39.99546832945715
1,12,20.83459011424695
2,12,45.79502751435582
15,10,69.54436082842408
3,20,2.280983746939794
1,7,14.916155305737227
1,5,81.3014941343848
6,10,29.118858473540314
12,2,10.639894601876644
7,3,39.82863085369904
13,19,97.53512587390111
2,9,1.1587516746203272
12,2,91.15887428500723
12,11,6.8450355070707705
16,14,87.48809642746713
2,1,68.00541875189325
16,15,41.50843983184099
3,14,12.673196030367787
1,13,25.850774427887053
14,2,62.80245548352423
13,16,95.60918794280035
7,9,10.304805890141179
5,19,96.44654799018066
14,5,12.572826663018914
13,19,11.51586347711291
8,10,81.09326695332543
14,8,57.95174534918478
20,10,72.8903690065593
9,18,47.697508386132455
4,11,75.4667013290669
1,12,53.79420792790509
8,1,68.39287407777378
10,2,12.442642767684875
13,20,75.24662221538611
10,6,77.91914371322464
17,16,69.98390050263139
20,1,47.213947781091285
16,9,71.1927629549009
9,14,57.70404879734744
2,11,34.30474720585518
8,20,19.993412250811158
4,2,16.888388441353392
17,5,83.25000669334212
18,20,39.13942980786634
9,16,2.738748571773538
12,17,67.08575241567078
17,15,13.962443399966848
13,20,91.68544729803027
5,11,98.97115026772974
17,2,43.81341805073929
13,4,41.818801946823605
13,6,58.290659341392086
5,7,67.43995698374937
3,18,41.417095456040414
20,8,28.668184443104604
10,5,4.977497568001788
16,8,39.42977235018178
10,20,17.759107390971312
2,13,24.85121886643169
15,14,2.4585812295240626
18,20,11.582877215495346
14,8,87.25297857079032
4,2,85.96941240043074
6,13,84.22460263153626
19,11,6.934530105764191
8,3,95.21030612681002
17,5,64.35756677636644
6,12,43.087022879528746
15,5,84.57088382278292
12,14,52.85267298926745
6,11,37.6520742116092
20,4,16.626413864330505
12,2,84.85490484978277
15,20,94.43657205155922
5,11,39.711383010101194
2,7,3.2915902486507895
12,20,79.93675131063755
18,2,89.82059890826712
20,1,62.43251097672395
20,19,28.87670308221812
14,18,51.099076838487626
8,11,15.015719647293215
5,13,56.2639231568389
5,15,23.554888941699673
14,16,10.838956567743477
20,2,68.5069870942464
16,4,44.97392872294022
4,9,1.652562118609779
19,10,18.795617544772284
1,19,84.25436657269307
17,19,46.477911892214884
14,20,70.79116528318163
13,16,52.557270010088736
15,20,99.87606838716809
10,2,40.02488066139517
10,4,72.34911860812021
8,6,53.7827318221969
10,17,92.7215287097774
19,11,91.25133722987937
2,5,39.31415605672955
13,4,86.76477862036056
13,2,85.3913020036388
5,16,64.17403368771716
9,8,24.445488500838614
6,4,77.75485194805722
19,5,78.73977137181315
11,17,29.37712499838915
11,13,19.961880476220887
10,1,87.28096939460787
7,20,3.0314979312538313
2,7,47.992481616312624
4,16,88.76672508747333
17,1,39.85730533230144
1,10,37.026744628502776
4,10,41.66948711442599
8,19,19.538102987505187
12,2,44.27494246525652
10,7,42.528744228229655
15,6,66.93333437658052
3,8,46.682546978886265
7,15,31.212999135953318
3,7,73.52498707232974
13,7,75.8185624291619
17,19,50.97212498275286
2,20,41.239963785605184
19,18,53.90864191924335
13,19,13.34208715531306
2,13,47.997816207272024
17,2,42.141956168479226
10,4,63.19878302305429
11,19,62.26945908251234
6,15,94.04844442420583
4,17,94.92266145895306
8,4,64.56097796106674
11,15,30.512605818700372
8,3,76.22152240017618
16,3,56.62778470668348
13,4,46.303549513983974
16,18,19.07398984475101
16,1,46.59698881235669
12,13,64.70087594687743
20,11,28.327308966818656
3,10,76.96151418643099
20,13,53.72331350491181
18,5,7.279059244937465
2,11,58.54586548818775
3,8,96.13668920730191
11,12,16.430662910054153
5,16,47.524898295924835
4,14,35.609966228031745
4,11,38.22460554498734
3,16,28.379412989991263
10,6,99.35485128235625
17,15,33.690062592203844
6,3,15.98420979839593
8,11,95.93892673824658
1,18,5.13542412767664
3,19,81.36165384147918
6,7,70.45436354951984
6,11,24.057117963923318
14,11,62.39429791703174
10,5,75.79244203274551
15,12,9.598603782042533
5,16,5.26178554964224
18,16,62.07605194534893
7,12,73.09323106620346
10,2,58.40146781536946
16,18,1.062040660229232
18,10,3.7558737062700556
8,15,97.02706779565754
12,4,57.97948264969304
10,17,53.9272169121993
20,6,4.994923677576693
20,5,23.348979071662633
19,15,62.85924808332708
6,9,7.2715750992375305
6,20,81.75551705818074
7,1,80.18298503226391
11,14,94.43026537183161
2,3,22.357321166344263
17,5,63.89243756618587
20,2,21.880721117835275
10,6,20.29448620243072
15,11,22.342843048639878
16,12,67.4141274391999
2,5,75.63742914544437
9,14,29.34599134257567
18,16,14.425637900838266
20,2,54.29593544612518
18,19,90.26283905544543
7,2,82.02287566232216
3,17,85.44962254115879
10,17,54.153490501109054
10,11,6.678937811588415
11,17,7.45365044838398
15,9,51.93882414040656
15,5,97.58207401650489
5,7,6.538631713887469
15,19,4.085793842143445
5,15,51.05531756074543
18,11,54.31852967363873
18,4,35.922277466182734
16,17,82.56844533490666
9,5,84.20033623435866
3,15,10.973633319227375
17,6,49.46131853884766
17,3,40.732795158161714
8,14,72.32615308265576
6,17,24.20509745561978
20,6,79.73575008240361
7,15,92.86858685330456
1,15,55.18720147358014
7,19,15.79313083648096
6,4,3.1469014870708665
4,3,23.654657147490912
10,9,69.39642330377784
