20
Node1,Node2,Weight
4,12,37.326470148029976
13,10,50.68964831431997
4,10,26.43141345849897
7,4,14.073637031634584
11,20,6.171484498087626
19,16,47.121870009480084
4,13,60.59210880741313
7,17,43.271769140643315
10,14,75.33281542553095
7,18,81.09897927746735
11,13,50.6431760453887
12,13,30.04790591091551
14,6,81.85233294572198
12,7,32.46095599561805
3,17,74.61244282151421
7,8,66.87016626897264
6,18,78.39180973592198
5,9,77.30138997482449
7,20,81.00004179659595
12,13,24.043887538329116
4,3,75.45847555004434
10,11,12.80741517343926
13,3,20.50508723480645
17,6,49.01788737115507
17,19,23.250576159968162
1,5,24.0426430172693
3,1,36.151542821765396
19,6,45.968735319823665
16,2,68.0605055806187
20,18,49.459958321277185
1,2,66.32408202523028
11,15,15.094216873090083
2,19,5.14722585761177
8,19,69.93126548421179
18,15,26.816363968395265
16,19,47.60370321033708
5,20,95.56323306201298
9,17,86.73072288361068
19,9,8.453024419966553
10,17,91.12439206453
4,3,17.23444058241121
5,3,36.16384628199462
9,14,33.35332389590968
8,10,70.00101581677023
18,20,22.2041941175906
12,20,60.269341077471815
9,18,10.897783593479787
6,5,97.67449819854488
7,4,20.359247469101806
11,16,60.7699472308229
8,9,22.53322877154478
14,12,61.69666876441839
1,19,31.0728316094933
1,18,26.96545298207819
10,13,56.263782906194606
13,14,87.83147987740999
13,5,77.58718591663516
15,12,40.87186118467323
14,15,33.79925663179293
3,7,83.99365765726918
3,4,43.30891473448721
14,16,51.691133452600944
2,5,88.01857781966498
10,13,33.75391312728738
4,5,3.8509421760407605
1,5,88.09747646841056
5,3,64.92336650637435
7,19,40.933052478514085
10,18,66.24754673633407
19,3,56.623029146210314
15,5,16.818848111348537
10,6,48.681491921206224
14,11,92.58856721885734
13,4,23.54143156060029
18,19,32.33862542722278
11,8,29.464742305175413
2,16,15.503490322899346
11,10,32.36967829141092
10,9,86.71240534010977
13,3,17.799376949461713
18,19,26.83653524413058
11,10,1.7351513707003432
11,2,82.17519769118876
9,8,98.63184323944083
14,16,67.88211097429648
9,12,19.18790907484721
19,2,56.878668431971256
18,16,48.27539333441598
20,7,60.791109304863305
2,4,57.41679397541565
3,19,60.690163451833584
3,8,37.291113710394775
7,2,8.021113167602438
18,3,45.55478178162301
11,4,84.12822464916536
17,12,44.39350226399952
20,9,41.036209761068065
17,19,92.34345775137248
1,13,97.67703980904314
19,13,94.93255836103722
1,2,99.8123158635462
16,4,2.970604041471846
8,5,58.3894686794749
19,12,49.384774264543715
13,15,64.52328679167283
4,14,2.8895456388212186
12,1,64.74154109099746
10,1,58.99356151636417
6,4,93.77912926720312
16,3,44.02100045809694
3,18,37.100193902804264
8,15,98.59935801813405
15,9,61.83539566425888
4,11,9.199891655362569
9,18,97.10386499308625
2,20,12.590037650020928
8,19,72.59075876014339
14,3,40.092766047424234
7,1,88.93964527072252
10,1,80.96308599053008
11,12,85.86240406889297
18,4,92.72289435987848
14,19,27.42631750831586
9,12,73.84411230356699
4,10,55.08436446363624
1,16,96.32737384056189
10,5,6.462821882746121
15,8,62.45355844053767
1,17,56.030908481744554
3,10,72.47314806348906
6,9,21.236690440382898
7,14,66.30045893709612
14,9,17.70064891300237
10,16,53.3256460117869
7,16,50.21563198400578
4,15,82.19445174323084
20,11,2.444715215297435
20,4,10.199416016489408
19,4,14.131600126953902
8,12,82.47103735310496
11,20,31.244182787942286
1,7,79.28055617020043
5,15,33.899055515373675
15,3,98.28534091720444
18,20,62.212735932896926
2,5,43.22110423172991
12,7,60.78995643326253
1,18,13.507787734888508
4,12,12.593489899688114
13,20,27.560708990833177
14,16,39.32668171642257
11,9,39.831417438502186
6,20,10.438047446016148
12,9,73.93857154709482
2,11,2.5814542378527086
14,4,9.083465562127929
11,9,96.53707463707416
1,8,97.20940110503501
11,13,2.4244927572889
7,9,24.41453778808154
7,19,41.39437489306697
8,13,46.84303670698068
7,4,77.88452840493682
8,14,30.860078930362178
2,12,36.28053678447289
16,1,5.6113271510571545
19,5,45.86444397997343
9,15,33.04590783380797
8,4,77.55796879362275
3,14,51.59724637460392
8,10,16.902209138821284
10,11,93.51198134656973
2,10,71.26089043860875
3,2,95.74372255791681
15,19,54.60507395317823
8,10,83.01677198369904
13,16,64.76177122271531
11,17,7.473480219873515
14,19,59.145083796414376
14,3,53.803332099177595
17,18,98.33713853753311
12,17,20.24910062949573
8,7,81.25329691306338
6,14,18.632841300113295
13,5,31.56263422107815
4,18,62.26181331231054
2,11,29.723352040208837
5,2,88.97150870425197
12,20,25.65877846675317
3,19,9.044979673243644
5,8,19.795545608725206
12,2,65.1672476239083
17,9,77.1828092486918
13,18,73.9863858039165
19,20,10.362446152120702
2,9,11.963238567761474
4,10,4.526736788770959
7,6,85.27461954259688
6,20,36.42301564948555
4,8,18.672667082425495
18,10,41.52468443188057
2,6,62.90211446620096
17,7,13.796135310766074
4,5,20.718251764728617
16,14,8.095182889828223
17,1,17.084229187838982
7,2,48.75691115745596
11,20,41.522692967631336
3,4,63.651716874480336
19,16,61.21863338833529
2,20,26.321981653435536
20,16,52.50626234366657
1,20,38.200138404080796
2,5,10.293002040913846
13,6,59.42329467983057
17,15,61.04952234071621
5,10,37.142015741970226
18,2,30.09583983381246
3,17,48.105485847325205
11,16,52.26980041322844
13,11,5.336970249899214
13,3,43.19409831738593
9,16,98.85700733518057
13,8,18.718464548910454
1,10,97.10145329963187
14,8,36.57562414253164
14,13,54.316318744497295
6,17,64.24875123415686
13,14,73.86005880778784
11,19,17.688383810196218
15,10,40.71905163446311
20,9,95.44222985404511
17,6,30.33710581920733
3,8,11.202225111494538
14,8,56.69446885806716
18,16,88.84296961068596
20,8,76.6293818188732
16,12,23.671379592066177
