20
Node1,Node2,Weight
8,14,9.403848707343304
11,13,94.91832947158933
14,15,93.67106117242989
3,8,96.32476788706563
7,10,44.58191920037552
10,9,27.995071633902214
18,16,30.47063289209842
6,8,67.0360075585236
4,10,13.191421050160493
14,12,24.080220374154365
11,1,99.41270437798845
8,5,3.4753133817523114
10,17,74.50120043637143
19,18,20.45077988119978
2,3,19.33235389895955
4,5,6.0209708329804394
18,8,73.51497487810309
9,20,29.28164134381751
4,19,43.215072337588815
16,4,74.60246028628336
4,20,86.11744956892271
12,20,68.15890327733975
3,14,72.90510281598169
13,18,36.64283755314687
9,8,27.16361374189675
12,1,91.90192232033108
6,19,52.12666252853048
1,13,87.24570871069068
20,19,11.254495437405913
20,12,85.96885237589495
15,14,96.83420976880993
11,6,69.85808807480211
9,8,57.12841198489099
16,11,98.3913139183916
12,1,29.698949061106138
6,8,83.48094317129984
6,3,88.74106118424258
8,19,51.5809205874903
2,14,47.35396964439663
11,8,46.00542290640367
18,17,11.500993069232429
16,11,4.855781767133318
13,12,60.86827358362894
18,1,46.96601110023472
18,20,26.67350678763862
20,18,23.48415416424473
16,13,33.15121757476488
19,13,76.90627567929252
11,6,68.80418572610623
7,5,37.599627511061556
11,14,79.57204277610775
4,3,56.86007379853669
2,10,81.65655161185882
12,16,90.15629376930052
5,17,67.85939929157368
12,20,83.61709697851941
9,2,83.2490427277085
19,6,99.71643167593393
12,18,47.676806504884766
9,12,36.16302151784317
2,5,25.482977959368846
10,11,60.11152184916148
14,9,75.46947865000018
5,16,24.502525382528137
6,9,2.5060343813365518
14,2,12.653348422582729
11,6,9.212334708907314
18,4,13.420619323014932
5,16,46.80499807091776
4,11,76.0166563157363
6,19,92.88855038742614
5,12,78.2494353697061
3,20,98.36878734010742
3,15,78.68701426942987
12,3,56.951396223840206
3,20,68.48618360566797
4,18,84.72120175608909
1,17,75.9278473956003
9,7,35.93544084527731
9,18,43.1968856433781
8,17,38.6941448417334
16,13,99.09312808048455
13,10,20.58811561285433
5,7,70.07992782879343
5,8,34.86511955961407
4,11,1.6996325720316476
11,20,92.08592588620157
7,4,86.42218182498631
9,14,63.60649321914436
6,3,54.71358334699793
2,14,40.52161890662054
3,15,35.9243084424429
13,20,84.50992991264692
19,12,93.06729282590555
14,3,29.670725777318957
6,19,66.87014865582
7,15,54.91014430155045
6,7,20.359484771048074
14,7,98.78199856111283
13,4,42.87310079809906
14,10,86.06547273583999
20,14,1.3495210650674339
5,13,42.38357814888969
7,14,50.280784158736104
1,4,99.39288278614642
9,16,39.254748153033866
16,12,85.6476408735238
13,3,73.74522484849174
19,6,65.50001016793988
14,16,40.69303133281365
2,15,45.40502258311368
16,20,77.78464108146282
16,2,9.459349662077356
16,7,5.70023619019601
4,9,64.91441314526426
5,8,30.210977957649096
11,12,83.0819549171728
14,12,27.73101305518406
11,7,29.265773779637115
9,16,64.17383625287778
2,17,10.967437670361669
7,10,80.10603160638716
4,8,55.80413800826354
19,5,25.166289106745023
18,1,55.58240426156952
10,9,51.623758774996105
18,13,40.8408144470439
5,14,30.46612851095501
17,13,56.28389618026973
19,3,29.063540667565693
6,14,32.06023107271142
9,4,75.51148071602863
14,15,90.18147819297526
1,3,3.1704504463321754
8,1,12.570457101139386
19,13,86.08959977069516
8,13,90.21493367786083
7,12,9.748453734393081
8,14,89.76467215025198
3,14,7.220211276842003
9,7,80.88615542163456
5,16,42.24622745470534
9,3,21.272816477092107
6,20,43.036230723861884
14,10,76.27289201310693
20,4,91.0596999319314
14,6,24.91754100161541
3,17,22.2345789858837
3,7,44.88054862009497
6,12,19.02784348041543
13,18,96.26145199840545
6,5,4.407857934499284
18,11,75.65007964725555
20,4,96.76723387159386
19,3,88.98088519499659
19,8,79.1041264203239
19,15,45.7380509856123
18,8,25.722492637084088
20,14,87.47823393438652
10,6,44.92175978601959
7,1,43.486584023048266
4,18,53.08963030354841
10,13,3.50668258856684
14,17,80.20913810666788
11,2,96.68676170406064
8,12,56.13073731235683
17,11,5.789553375299638
9,16,20.804872460199455
14,12,15.230933923485432
8,5,37.06652493848217
6,3,43.25694137303272
11,12,42.438984353110854
14,13,25.03884297368102
4,3,55.338730450390536
1,10,86.12804237924666
14,16,32.58838038675651
14,11,78.31119311301632
4,10,54.25113338312296
5,11,58.47596773100361
18,4,25.02979318818622
5,1,52.92302172866326
20,6,76.07627415843251
18,6,5.520229484875192
20,2,71.32251299672672
6,19,58.5920735639792
19,4,84.14400897019267
4,20,92.64253043931285
10,17,74.6782615477936
12,17,15.726111955700251
18,2,64.58056513111747
8,11,57.73863702543929
1,5,2.570104995910081
7,17,21.590480335082106
1,3,97.97457179490644
18,5,53.10124944712583
