NodeID,X,Y
1,478.50152212583754,358.891420742125
2,944.802557737178,141.9065794579113
3,920.587344763182,204.12880702046255
4,702.2051724223069,444.83962099049313
5,662.5036284490579,734.6843990479817
6,770.6050766637723,726.9818821510363
7,489.0345440910361,573.1416668630682
8,343.2695524934874,210.8870194312973
9,780.9233974194054,566.4806774636365
10,252.13558645996292,106.3366530159131
11,165.63899422391393,803.0787528060446
12,815.4095187606628,181.2685670719848
13,733.3354163674114,248.84193623110406
14,214.76167248656674,109.54601804203324
15,101.35869766828331,929.3154392317435
16,68.43345059774197,925.7224640382112
17,708.0485599505024,445.17745143632436
18,101.88311777654258,109.51494485709313
19,595.1645399324119,391.3689201299446
20,780.5979185005583,670.6564769251971
21,823.1726340804929,161.54130389064701
22,865.164480413828,373.2705830548592
23,417.3316574905197,152.85964498252514
24,220.31026980058343,710.3707292316517
25,108.23367740693035,685.8534180221282
26,641.607887036576,895.6840095256391
27,165.39091621429026,384.0631255592121
28,406.19200406917855,662.7825482057312
29,701.3984553823672,480.9161264282705
30,383.13665848569065,466.4284129973676
31,436.24494491595556,656.175814145222
32,113.31058445035036,543.9345888768758
33,60.798936641736965,431.4693066619328
34,650.5360473658385,136.27116665436955
35,512.7377655091443,305.7856183868122
36,330.01895688371764,88.21696566278048
37,753.991110065859,870.2219091025232
38,708.7774509414417,746.5069566373714
39,613.073978087901,547.1105485221848
40,101.4232142551148,632.9181814497663
41,880.2698659106093,403.8029865775147
42,695.4048739357116,808.4487203063775
43,743.2973250401028,860.4815061504497
44,401.16012500563824,60.17172509351687
45,796.5229910620963,150.10815400921373
46,7.946230792132081,276.0494946036909
47,880.1047481989373,276.61933898821223
48,986.3522873099178,968.8053638918828
49,776.2038786840147,734.0567203686862
50,714.5865436315828,375.4368822680968
51,850.887330669137,158.83033786261424
52,455.5182521944018,753.4773453539013
53,300.0717387601257,936.8934645913614
54,898.55739542598,961.5783046193059
55,15.84409444470114,798.5976940632328
56,442.9531587704393,20.16140082338658
57,146.6328856125354,298.0415432461057
58,423.71367112432966,835.4761490513281
59,984.1060488075004,461.1928366495293
60,35.48708554953362,116.49130394569929
61,160.30234689356848,744.6414529317592
62,482.9822097306765,717.9087867723982
63,579.6433385242758,88.60976738515936
64,974.3596497459255,568.4462351209318
65,207.970741323549,173.6278326969597
66,433.39175948564247,187.57391479277862
67,350.0530667562647,927.2812171764857
68,409.1365227924071,315.5324286831458
69,0.7117122944511056,65.58449347013662
70,553.6740341442511,305.69782082896745
71,953.7921764763463,215.5188583011466
72,263.52900870452464,238.3275902115797
73,24.721807800490158,130.61403206554712
74,357.94299668336583,798.4966618852422
75,863.4724588639025,614.842130542133
76,59.79648116624725,649.0882136922451
77,757.4207033407282,532.4930838047137
78,262.7373819550486,558.5144202116049
79,943.7913593916842,47.06740616059513
80,687.4505392092094,896.0147369885565
81,769.0949673135265,904.8435211931971
82,634.163103851178,305.8121990247303
83,151.92416676384647,950.3806657454649
84,118.35773757725198,721.8534525766638
85,381.2241806542187,689.6212225417137
86,956.3469966142964,333.35643925415235
87,356.05014708365167,909.8135570739252
88,52.567932808555874,574.7382441359439
89,550.0247653217838,563.1150920328452
90,209.69537161896002,561.3437315843786
91,182.36913361184926,885.6035564912481
92,520.4009637862855,875.2175570757502
93,376.75312569017825,991.2364395493618
94,337.3327202909413,207.60803432753804
95,452.8001377005042,519.3464324308799
96,103.47054433551006,603.2125655413785
97,803.3977733569935,204.19215944481405
98,6.962731521936716,909.5506726893135
99,975.3059139010116,883.7496276537291
100,696.2255594495135,650.8219059948485
101,138.94520552560107,834.8784520274364
102,526.559196653065,581.2086390965313
103,25.085101029778123,468.4023312397939
104,261.7350825816066,509.09574613705155
105,822.6100298214802,710.854017016701
106,102.05224302872284,170.50987350058344
107,681.6428830042195,831.059754596281
108,797.3488226268894,995.7949625477916
109,560.0035288926722,149.94353786023817
110,218.6231391160187,980.3300025595288
111,267.33418912396024,187.89186888178045
112,608.96691822942,230.91485372214328
113,205.73144927040767,498.27868602021687
114,793.7548421061257,944.9632153446646
115,869.7005425307727,461.55894220695035
116,686.1539972436391,175.289363785444
117,23.466319871180087,646.1796991279939
118,188.0732934030094,794.4386088462655
119,349.43090274248266,636.3059943326062
120,653.2698595791165,942.1484817739678
121,209.83502214579886,581.5505240289415
122,41.3009430485255,889.5582343910631
123,991.6480267244679,874.3948470503609
124,534.5457619543448,327.3252755881403
125,401.9827875560106,684.5249930399027
126,701.9570963947688,272.75655072706405
127,335.28405676765584,597.8092087933602
128,351.1605665255364,849.9722973365614
129,134.76876359134616,964.9401563691049
130,113.83300792751638,228.07196869302084
131,518.7066729952885,102.89724976427983
132,370.61510992542514,341.99572426927506
133,22.6343488071864,855.6244832766893
134,695.8170126569078,678.5607894291855
135,785.9550778056074,956.7105401905211
136,90.384839098264,150.91993016620918
137,371.1641254556689,708.9811401330489
138,910.0914287000022,915.6196542261873
139,49.743395174224325,84.52185339229668
140,175.47805776488767,120.1113466776278
141,478.92402638726605,199.57671225944085
142,335.32204625962123,704.0482587662096
143,101.89560793867858,302.29461722264426
144,808.8974329132388,719.6716894433602
145,633.8296529650788,787.872187424439
146,827.3732030891748,691.3455137166566
147,705.4814515118505,815.8801109700821
148,286.6593254254085,570.7879502624539
149,643.6917871471416,123.28638413272985
150,626.6696423621117,276.582295046251
151,687.6814716265591,775.1911543983852
152,264.4792618067837,145.01965574934673
153,270.23094030261797,165.91377778036554
154,282.47810706681054,235.49455626184957
155,883.5150911553642,118.46012301189701
156,4.149815494103315,152.12897706142746
157,354.010115264185,738.4581092029047
158,62.492642112690234,992.2406836697421
159,480.80586297595494,476.04349669224047
160,739.0720040496941,581.3959508056649
161,42.95643693895879,937.6281174919566
162,978.4618481449581,814.878155194314
163,643.2794558961208,909.0556479839126
164,377.68224676936126,164.3045517461267
165,116.7165010967961,566.6805194235365
166,399.9290966113577,853.8479783227151
167,706.7451091333253,523.8172487310482
168,868.5586020913014,966.6241035235136
169,550.1302191845698,169.56808279718416
170,563.0241396393924,287.67566370560024
171,223.40021301503975,559.0144675282294
172,170.37944960345607,242.85285912886067
173,775.5046173941197,523.2226915684223
174,430.84666264472395,647.7945300408219
175,742.5489475126959,350.02315960377473
176,110.16541587335394,782.2171053452081
177,211.10661639090634,461.4287585893007
178,895.6703437556733,738.2928687849991
179,150.82023171620907,559.8950741632647
180,666.5099305889167,834.9661167354062
181,289.2515823304136,489.8142492258325
182,391.15644296706995,390.80128990252393
183,616.8299869777262,118.1829218714746
184,868.7636189949544,30.86436562489403
185,299.789730082639,531.43255203591
186,66.39718310026332,928.6848842922054
187,376.85988509865933,336.0368676964297
188,294.833095582263,679.1215182408404
189,126.1694743904378,398.3222445778237
190,111.97556379876272,424.2877649459136
191,720.8204018562808,334.74279812084893
192,720.9842397272834,946.7991544986609
193,945.7259661381975,441.2515405036012
