NodeID,X,Y
1,116.27740732629543,226.07479012623565
2,556.6300708013179,676.6176583055245
3,181.75816092240248,314.40059570802237
4,280.6002553727852,65.46552279075746
5,124.5885867070854,440.09345616079906
6,236.10642771898915,589.8557932180553
7,625.4051821926583,979.45720971903
8,773.6178112091693,274.5243371704237
9,9.122026688428653,49.31074063692908
10,582.7452396011814,219.8954775792189
11,743.040631040712,737.8567341487937
12,906.7184757462645,769.4401484122013
13,500.698224627361,430.9998758017293
14,64.54129336735892,479.661123541323
15,335.9655565318811,235.66253312817298
16,555.2352484883909,12.181697574207284
17,399.55311813738314,945.5705274563987
18,107.45803940782572,952.0184261683007
19,741.7209001679146,841.8950947780169
20,258.77887002007805,939.6583401898579
21,116.15663729394431,139.76829606753216
22,148.4907333272285,687.1429052947533
23,182.653435410847,629.3402416087512
24,504.7021576203692,226.00234682603272
25,141.35291345800738,358.41500348522305
26,744.5485040538634,789.4222688539273
27,372.7489628886097,353.6752922075238
28,573.387213861256,503.7189765593698
29,645.5919315689631,768.4505602366709
30,83.01195932586047,595.7244081356656
31,997.351935629865,847.7227919998977
32,997.4945612182411,382.1857086887841
33,928.9174348417478,859.3435656095236
34,817.4000292613947,877.163564292363
35,660.2460684275839,806.3395132866062
36,687.5293971479912,223.54399754462028
37,399.42347411794765,64.06407329045727
38,893.3557084674743,461.58962576768636
39,163.84723015328274,699.6612769596092
40,438.20647062405436,880.2002675637012
41,266.39856529180594,709.9864290298846
42,81.68719981640926,952.2157815321125
43,999.9155711547413,171.32216142499303
44,455.6120583089918,168.83349943833116
45,306.71996396582125,850.101891473688
46,915.9575111315457,408.34005323870906
47,225.2423585546428,484.9863316535056
48,75.02151789854582,131.2796386739168
49,127.3949173933222,795.7057231970828
50,124.80485883745874,754.2861085382102
51,691.9629477824913,839.5752191423492
52,486.78611276736893,8.860467138814832
53,886.9673123123115,576.8643429787811
54,768.7314033036212,502.72322217435993
55,597.3368613965318,398.09670372434846
56,764.1221823687409,118.47705800156393
57,290.1719215230941,272.3375407396391
58,937.7701773309509,73.41399290627038
59,128.10069499162623,887.4574286644943
60,965.3102687756854,974.7372304188887
61,720.3027985924012,968.3112708920465
62,919.6944654104575,544.7544231501391
63,26.365633456402193,842.9782759667825
64,634.1245230794319,22.009770363260685
65,73.72950678083423,655.0360094189181
66,371.28292597223975,525.2676955984091
67,912.2460757290621,120.18701918459817
68,825.9508663165743,806.9941980820035
69,621.9612773540798,132.62067302191193
70,126.11541012237659,494.45772135371703
71,889.0187725016552,991.4366332302037
72,981.9071456022376,689.7188637118137
73,439.71400390316694,128.5582852290822
74,262.806961655088,143.85769395580172
75,955.9952605030418,452.42262687244596
76,424.79940157844055,458.5593591364956
77,460.8763845458991,823.9568308400176
78,210.72154836656642,879.7329828305403
79,617.8812489311716,978.4539673864674
80,843.0291199248874,400.7165875423476
81,54.63796422679535,808.439576228112
82,389.4631785481545,111.53244340902624
83,73.36239573606618,79.55165696566657
84,104.18768714133675,24.915140617892682
85,252.07209759605243,604.0365450351029
86,218.76268985921965,847.9180197876201
87,977.5568197568148,903.5188174628564
88,721.15641564943,566.4659353579193
89,63.702683860000775,907.5008413233488
90,473.1345061358887,334.16384594006877
91,248.86346018477312,684.5482932215701
92,277.13788421251115,978.4850285128217
93,632.9959109224532,16.813888393377496
94,674.7504969137033,244.90263873022954
95,467.53251114591467,805.3565553971326
96,69.09461676477014,2.840548527052844
97,820.1665910153539,596.1449444722506
98,709.3100837311597,882.0816702284056
99,590.7186424023107,615.7698911517521
100,882.4992519240471,707.9598104214539
101,288.8986668338421,540.935866815163
102,903.1211901715882,379.32816694413754
103,771.3931381154132,293.774573062369
104,350.22638136307637,316.9639807239327
105,528.9284386819701,505.0180674968139
106,236.67145622723584,823.4844169528943
107,148.61282069936067,310.72825708069394
108,663.3756980875884,576.8520305316487
109,562.9589137994973,500.537674252748
110,30.24403711040946,724.7836437407839
111,542.4229834967348,402.5545971263015
112,920.7301023682803,798.0188132650296
113,277.8148744740402,949.5761253209322
114,104.158345008734,89.69310137391173
115,340.52912408082057,648.7132085664604
116,571.6985627386515,88.50976139540457
117,581.2640037550946,937.470318157226
118,130.0307818540335,103.17776279381185
119,219.907479680164,548.3164029706697
120,151.44968776468858,43.63882630158689
121,163.54969927975705,773.5806305607475
122,965.4987515234445,870.31393285929
123,51.604549237600715,442.30603823435223
124,734.8905648908768,644.8149207735762
125,404.9307278458015,535.8838766866472
126,587.1985613536947,148.806061978899
127,377.34468730409077,566.049212887838
128,21.086664817100974,717.0938381816878
129,579.642990055748,872.9058545869345
130,676.6423345569871,934.1263812546704
131,168.30900397504834,21.828117525272916
132,33.43093313991052,472.58645951187015
133,728.7514201171552,193.13468842090452
134,249.65808926092603,142.40591103983792
135,58.40353006349297,262.33765120683694
136,983.1059532086389,732.8418076090209
137,983.8375627355537,72.75122012864188
138,223.08104972038868,593.6573894269692
139,636.3838203557663,292.93335025568865
140,241.9577833976807,809.098577990942
141,997.1158458960392,981.1217430806046
142,966.3620594660572,86.93130222595502
143,899.376447283333,353.0703973629786
144,939.6855871865099,40.209795532677674
145,469.7749217334325,354.5022363718985
146,641.422156372141,996.233466523863
147,48.64391414094926,672.1181790027197
148,446.318572328765,880.5973637875475
149,41.16795862562572,194.96358573750828
150,311.0720011629446,301.9910680297064
151,215.18936056958194,357.7273133124486
152,553.7315427071665,52.98636206745322
153,262.906696174588,627.0102372018073
154,338.550231937494,185.71862396086948
155,681.9750727192196,83.88216390300151
156,85.0782199848944,554.6166190702396
157,203.26052081390577,742.5171788408575
158,481.2108273493117,739.6911762603495
159,439.03095986708917,937.5130845902331
160,894.5717711885474,882.6621696511124
161,742.0852934336692,721.054297784473
