NodeID,X,Y
1,943.2955506630523,282.9938672622774
2,795.2844838533248,843.5989387901736
3,824.8887527168948,633.4244286994855
4,142.52935915706334,447.2428429550036
5,514.0534251078877,276.48804792250917
6,768.6299037526097,403.27050142361475
7,768.3821614040334,405.72563587807997
8,835.9296107741276,872.8611923383826
9,735.432443000081,394.22108700521505
10,760.7920291225087,288.9985186939922
11,190.3767629036237,256.1958235747499
12,498.6623244361038,50.61512382195987
13,516.5781948275667,485.5440111684144
14,235.0102597712348,437.4490537064671
15,39.747810374037186,387.94283512535134
16,789.3067860212428,340.0437569464256
17,579.6687710008614,764.1881625176089
18,575.5059042529024,129.97315882321115
19,295.932283720083,171.25699770221513
20,423.5261338013688,339.52897544199067
21,70.8634671597721,660.1030552472058
22,184.2908587139277,511.94422200465596
23,113.06646398359277,492.16398866935486
24,741.3749883415461,404.62253403574755
25,602.1699727396212,74.4667959361488
26,552.4756878914866,70.08583902945898
27,9.756961030327194,112.70275223287784
28,889.8569336506073,424.26206246607944
29,787.7987578766044,98.75072012616859
30,45.116150475408844,936.7899632764289
31,854.0844701134151,122.19997923368797
32,893.3913323676836,901.3790029633083
33,158.5143542003733,519.7330166011859
34,101.54583479146528,827.7963849376222
35,778.5610134260058,244.95437946165123
36,991.432603219258,669.5217673902902
37,552.2834776076646,489.22070009837057
38,636.4391122753524,168.78230248484172
39,501.5905834722234,610.9710752621376
40,871.8208992130985,56.67906541479473
41,824.2570173748587,60.67795084829753
42,282.8200609417748,478.4735498779986
43,956.1856585273063,871.1121528184738
44,503.67589459593086,273.6222873405415
45,66.0456533921625,631.0963701450754
46,895.2703380791612,53.72011490516992
47,349.9120944531039,972.7533708055531
48,781.4864112068077,820.9009579500558
49,808.766509080493,374.39143500808535
50,820.7477308410236,565.6255685919234
51,904.1818109679771,848.4840355083808
52,871.405811586927,563.487744888752
53,543.8802164999308,519.1579606339286
54,650.8999152632853,416.3066765296811
55,498.5742215319193,974.2098223655931
56,327.32697559797384,154.86280157894473
57,504.3088333119906,201.82135220445562
58,175.3425021959535,321.11964565376604
59,400.70735476250695,466.1529939085473
60,222.5365464587379,594.4213054302036
61,778.8814664438335,908.879407632973
62,169.5483190274659,122.67483668715207
63,988.8210337015604,790.9896335993795
64,418.4774432151663,437.4070344667479
65,355.05665693648723,904.5282155020195
66,923.4732638170243,480.0695496595203
67,549.17975188869,126.54649152297203
68,966.3380774043226,197.96880666742544
69,271.29065365795077,216.2277795583093
70,547.7951911481879,771.8384103942167
71,90.82994508758524,367.1921912183762
72,456.6373512891666,379.18800614480796
73,502.0837233310295,844.0574688714383
74,191.96333511769225,927.7867674965531
75,590.0671658452718,818.5070296077309
76,214.57701830386944,566.6584808703435
77,886.4133886891483,737.7343639922941
78,915.5045458515899,296.16317810325864
79,638.5233211607328,942.5421573083894
80,313.07279455034234,388.31951783909534
81,280.8764848385432,922.1847324540767
82,209.62666839104892,732.2824949615995
83,571.370475113873,525.9657312631728
84,62.5561874195033,463.18713642749844
85,143.19701904250303,321.4770452368253
86,783.1656516035109,81.36028800930018
87,725.9358410299144,569.4452722882352
88,696.7232147035937,882.9099662234596
89,496.0082733072465,940.5144871796372
90,344.0446239500662,353.4659318526464
91,279.1691116190437,516.3629527886039
92,852.0053767436377,126.02116976137656
93,990.9540321797496,149.23940284627545
94,43.982166065979825,423.5025627112393
95,38.35449994791662,493.19004824367295
96,663.8577155797525,668.3806453304162
97,428.6254797896144,255.02072847291657
98,784.3874286153467,920.1566953220447
99,325.34444169661356,339.1868565979974
100,232.07744094684034,535.3155299366275
101,850.4898988979703,478.13300884397916
102,557.6616457569776,597.6539469469933
103,670.6626032350711,842.9668519758906
104,941.2730139048556,681.9384681820387
105,521.8379164411325,742.5821930824898
106,266.23674875264726,33.32983365498876
107,312.38224363710367,371.31366732877734
108,673.7723193002049,687.2246737800594
109,626.2428665900829,931.6650741641367
110,552.6245612383501,346.7152330541807
111,284.5819027336558,185.749259555845
112,359.9750073160865,853.5255308616149
113,323.92521453528013,887.1901506361031
114,446.4390292696632,919.5317848968294
115,461.77373756499804,969.2063945497838
116,580.8726454011522,702.4561307344853
117,988.4033318139202,973.485322585497
118,977.5514655981794,48.59333999367976
119,165.75634382369054,950.3727612485683
120,627.1489846241493,91.50675951441423
121,513.2511418138466,5.060044836011968
122,505.10806143173625,372.8969046137742
123,953.9499662585788,56.37338288736504
124,848.6177969907219,673.9390009199514
125,417.88859169948853,618.8919330393337
126,777.4990455939305,20.123260265844102
127,734.1663307607439,115.15558509872903
128,435.7960709150558,548.4219356551414
129,881.0412836633451,649.5565103651498
130,950.5334823607994,539.0804151857752
131,149.21497791219073,705.4472000222424
132,529.0192959941829,874.9978067767757
133,496.9450371901889,381.6464391268618
134,273.15693390677063,480.18713130119005
135,440.8011593123645,207.65080244882284
136,449.72613525036445,11.027755950047457
137,195.53753968162468,713.7694596460941
138,741.1072956359924,145.85726483773576
139,550.320041547568,281.98663636064657
140,97.02306268544602,730.3327155518595
141,124.89897580778563,447.7532106893948
142,233.05351609578085,909.9516318186958
143,669.6943759432564,396.2874418015204
144,0.869080071352224,410.76364961002685
145,334.9089505637477,806.4810323262465
146,352.71483176979524,75.62335333345249
147,770.5287762028889,595.780813917795
148,435.65211617187884,381.89507269036346
149,708.8860430963089,548.3499400937961
150,190.10092188346482,122.48809298792351
151,19.200250243867735,530.3776652046001
152,283.382971842676,950.4981062691024
153,658.3631285304134,461.87920821702824
154,528.3678697982305,920.6908852588319
155,587.8866230420414,479.4347433439525
156,7.041975896876496,792.3795622428605
157,978.624590650053,452.27994759981226
158,178.47609980487323,925.6850003880844
159,404.12900777878804,693.4311686251641
160,270.83847658035086,311.0510794228656
161,99.93710766483144,765.835614845421
162,642.2338162636701,661.1583589368007
163,194.48604939886638,654.168041026417
164,587.121067799456,941.0309820348583
