NodeID,X,Y
1,166.816155187277,745.1853345530195
2,437.21915184774883,429.26509710084673
3,892.1163975507988,911.906229119964
4,322.60972200869867,764.1354560105417
5,707.3428333516758,362.37598848737906
6,266.8766282483388,113.28943265839631
7,195.33505317115228,155.91398176137528
8,944.7773701217909,552.3252134470566
9,647.3751930216249,233.0709384735534
10,12.371790409698157,364.63483818444155
11,468.747771481524,298.5677343962847
12,937.2593751303825,405.4333224293691
13,389.92102823342145,369.4141024235041
14,483.74259533529676,793.1344036575329
15,350.444868509725,27.886172535349086
16,293.2545248128677,205.6332960080117
17,365.3841913211652,939.6059899305427
18,772.9568960807546,24.56074967712041
19,939.1889309585616,922.0163963747497
20,765.2131084297498,190.97581888829407
21,231.2707820118296,258.3204764545779
22,614.5645978872296,133.20775426046882
23,81.49866142867712,14.501496463052321
24,456.0618494777802,543.7667761067686
25,708.5167154265419,696.0266121502068
26,251.54518405424386,761.1252545226874
27,934.45836440794,468.2662723451222
28,69.55165616225523,990.6318361889387
29,100.17351506831673,244.05802833802525
30,602.9495854894119,380.25675229880886
31,614.7507411162741,46.91494479550107
32,775.0108003638752,260.6639775551264
33,15.895467709694856,778.3515405410021
34,651.0417687967008,61.75288331039708
35,201.46283585167902,467.99256445873425
36,292.3145988323022,497.8015153301737
37,545.6999165588112,98.06084056181152
38,672.3682822059983,382.4342476395911
39,226.98874631344546,491.1243438307259
40,135.36508038014884,743.5667395532743
41,944.9969517890141,885.0719526933541
42,259.95495335306305,149.95833530488824
43,652.6639675520183,792.8333000139099
44,510.6729009750802,811.4531275121818
45,941.9663838828635,437.3313308380027
46,269.88057816490965,366.0704443295354
47,986.06269348296,381.1057514543604
48,663.9307928943255,102.08030435199922
49,828.7510263854766,719.7973221374575
50,83.17422478576175,682.4307617552358
51,737.0955360502184,587.1292967584375
52,331.9522179686508,505.95252901776234
53,675.2196506276796,620.9861424234489
54,513.6666683278848,631.7280558120342
55,509.0756395163356,273.99124197657454
56,764.3425406835978,112.66051352580119
57,293.6282349419362,634.3539531269802
58,3.321081418782512,630.7122380151601
59,318.008988418093,129.37729476061287
60,703.9109050964944,103.30993151194467
61,125.93238049271982,969.0324626870575
62,339.36151084017473,908.886712469066
63,996.8066738624636,600.0531980977742
64,949.7274416739855,636.67511187695
65,102.25363343581107,719.2576285697305
66,830.2701858829622,916.3324587030407
67,852.3931082393447,709.2664538181651
68,879.6033902163758,534.3307982425928
69,646.2981694963422,131.19053548531855
70,794.1557712767468,938.0385339455696
71,94.72739199378022,210.6843021400099
72,26.948849513954485,462.9910334379429
73,140.8817189742324,856.1874575216608
74,510.643988952399,619.1167472907949
75,757.4443018661651,85.48465835081976
76,827.6119551785152,54.792016046305235
77,174.03424729290285,990.1883220687583
78,417.9992484690879,917.7352624011835
79,444.8309210046115,459.8362292394027
80,638.4689995132691,388.65279983567467
81,920.8960360516513,178.56649470679432
82,728.691088654099,598.6759981992426
83,765.812060785789,825.4201843977077
84,494.177819310145,136.06833830479937
85,771.2815724249991,395.64735454468456
86,73.53532215568892,605.5481354408751
87,687.6855178981489,585.4105365899062
88,471.4104010180359,417.4792157963727
89,566.2188732196868,815.8927946621471
90,134.65269026192072,18.06664332589336
91,629.0481260340327,139.85175315762822
92,695.5898150661595,173.47174914321494
93,647.9159027920269,800.7303546489343
94,888.818441359364,546.1269223133552
95,580.8700961196412,744.7768902717908
96,996.0835810055568,440.53563294910657
97,717.5445807662027,123.33234893594869
98,329.4785176335323,39.72453293364453
99,146.34832626012917,308.8136634341385
100,405.90844131017025,768.0647022395761
101,535.0739767840381,228.4846464045427
102,804.4531109990714,791.7163841663632
103,396.40407177604453,905.5645645762768
104,507.83935542847036,364.77535613817827
105,744.9429294230969,180.4355932794396
106,344.67528708395076,455.4178674178604
107,318.8174762158328,626.9611549850778
108,858.5230367117441,426.9048233232653
109,700.7963556122454,436.7788997431546
110,143.4386286045949,196.64014461460067
111,379.3610259049197,120.44844043205494
112,257.12433007122024,719.5231929233172
113,544.1953589238319,934.3537295689356
114,88.935107146066,539.3126649070739
115,756.396824421249,126.14850359615093
116,230.77489072853484,794.2474092853369
117,396.85619912270806,846.1719735354463
118,28.690842515855852,72.49425532732934
119,277.51670806699127,679.4557770135675
120,170.31070222165835,812.2167430322849
121,942.6577453750376,146.17738521331614
122,925.0736057660409,228.04337796548313
123,373.0591952217126,623.9218813713946
124,210.6464849636499,401.41521986598383
125,238.55093497030268,328.5425634012415
126,402.71207316746484,966.9859911792884
127,881.4790619643467,867.5682836980851
128,989.7591842277545,712.8311404804341
129,608.8186383518027,654.5388831236347
130,6.501322440018997,730.1033115764137
131,510.13132942813024,774.7230076467658
132,353.7883395352646,13.263798673586846
133,145.35874009134298,336.2202278672409
134,29.530054574294695,551.4026067660772
135,264.59549671685676,39.19862436877952
136,60.41245867858025,821.2812671818126
137,950.7028128765696,886.8013390934332
138,955.4187724411576,851.3440358247336
139,165.62235346469413,415.98828677961177
140,642.6740339695883,969.9249173627542
141,146.7087040111763,247.12088178719526
142,280.72622140173667,790.9556019071008
143,181.434894665382,27.421782685577046
144,70.6462059816917,121.7739717127807
145,819.901502705326,722.8433030151234
146,795.4895108344675,276.34301004820315
147,373.0268997538745,601.7782724031911
148,365.05652069531146,1.1594561394074887
149,677.0727895682949,428.68599601546487
150,167.63270103743977,355.7533578581501
151,631.3448491988113,59.52062401854952
152,936.4750873538027,925.9118309272885
153,586.9109437852181,182.8838632063029
154,731.0833978443904,950.6242363656816
155,182.63873652851515,192.0227998162495
156,223.6079566995023,455.793943790369
157,113.55509347932858,249.8688380045122
158,56.644257806306,300.06271264893655
159,160.53951791353504,136.93502164274207
160,26.565462326206934,348.88183338330845
161,703.9058609139469,641.0557947312616
162,412.27715926113217,724.7477510831442
163,38.751903037228196,999.8173592295008
164,379.7282038551599,793.4752668225545
165,859.2209250107235,852.928056341606
166,869.1912946145596,256.9540366806885
167,146.5811310211158,62.34628293446964
168,663.0477095828751,959.2198989785129
169,259.88491884911156,104.83631623723578
170,99.86969314910577,465.88540995797746
171,652.3671554943207,269.78198439910284
172,865.8359097511553,26.772213041511005
173,409.0044261537048,541.0693745115572
174,943.3270372221193,92.50604823027764
175,29.755526983224033,837.4073702318262
176,82.731291902027,245.87878950626273
177,894.9304570496322,711.0538475348153
178,409.4716381265342,802.6773314300175
179,40.4959639313599,850.7002542970798
180,249.05074684414885,623.9707825334655
181,729.2030995789223,931.6202506703529
182,489.4412119501935,399.98840734460407
183,680.4687603154929,984.4820202809188
184,700.0777697144044,436.12325975298705
185,459.3411626885301,317.41197017109636
186,915.3489762904723,758.5931396478016
187,178.68353967128547,99.07707215672212
188,479.19747841134796,897.470018770172
189,649.9074839939499,910.1456853666658
190,601.2738822824174,500.94713866107554
191,547.7579303739908,869.3337159215598
192,727.8796267127527,12.742273234204848
193,47.71718208071174,427.80030896875155
194,173.90645115433978,967.454461174129
195,8.05772553775508,648.6079919465817
196,99.25039729103324,604.7703864877523
197,251.37205954903408,546.2269160752161
198,344.52518263762823,668.809396776289
199,471.03220033750557,82.78302629492896
200,617.3418144958098,454.68768103471933
