NodeID,X,Y
1,217.90791673180144,257.63425405823324
2,406.7781430087791,431.8805088903771
3,996.8346043731908,76.7263835456874
4,417.03631184453707,527.9384621439746
5,641.0807108836126,11.584551792656828
6,247.31586919361692,774.1891961548905
7,636.8074615572175,861.8901299511308
8,748.5248449993962,58.30714235280033
9,922.1771823512875,898.5277200091741
10,10.424499871247717,289.1521886594205
11,262.6282136342317,776.8139250505491
12,951.7175761161146,480.789683871483
13,82.91625211907349,140.29037659790544
14,727.5780276521126,12.99807122212615
15,189.3517129586675,529.2637870246492
16,513.0644618417033,905.7879292595231
17,526.4073384479493,12.345348336320615
18,991.2723422848646,288.1536100291545
19,539.2702276204774,18.97941275162229
20,249.841692741101,684.2395739561458
21,449.92653150729933,267.1467742908636
22,760.9406287102886,660.1898343281669
23,923.157392899805,843.2059749303286
24,889.842804613668,325.37278812309546
25,319.03332266069305,14.155870991880203
26,876.2632594956555,785.8269875926388
27,373.21381321286196,615.0896176788273
28,121.79473725487777,191.10523268903634
29,713.9162321819075,89.56642284380179
30,752.167509112124,880.2386571276016
31,794.2531685553091,875.4873490404246
32,116.89538856061688,660.8124339523907
33,707.7500988533375,266.0667672407288
34,411.6653869713606,578.4739473247131
35,693.7188039470643,815.6295375554292
36,457.43739321187473,209.71557975910292
37,161.9798959290495,913.8417762126602
38,889.2277312615545,339.6121842562698
39,161.34316962889017,792.1388630600837
40,786.7278486277809,504.02520706704433
41,565.128705498051,400.5381999623039
42,504.5113718475149,565.6993722306609
43,660.6077555526122,282.65752590327173
44,783.052003031735,860.2923414364152
45,585.3476592578465,298.7013921542743
46,945.669498040299,318.97198833769056
47,290.92428084377707,522.9076710449903
48,190.97767840072345,705.9804827722073
49,722.3158591549036,659.1496406444954
50,44.44682560018076,549.4184918500534
51,625.0524868370032,682.5858888892477
52,456.71103320559916,281.9308675949962
53,658.7802591291459,105.89268596936185
54,689.3758795876793,628.8029375792639
55,670.0205981316319,682.7974942381659
56,337.1531218415219,999.6413542961038
57,864.5772810610603,976.5919788017326
58,551.232668576124,168.86962301426823
59,702.4154525702141,434.21918741020306
60,12.525100024284864,131.4747406191571
61,168.26185690556815,245.58228523141045
62,297.3120781581644,555.8434780751465
63,346.4586771188297,869.924333791604
64,808.2783616600232,656.5292548825527
